artist_count,released_year,bpm,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,in_spotify_playlists,in_spotify_charts,in_apple_playlists,in_apple_charts,key_encoded,mode,popularity
-0.6230716545900549,0.3385845816050259,-0.44738964421584415,0.9600586944773242,0.5355618154716693,0.8914295037795712,-0.848947097514011,0.0,1.2064819178307156,-0.88489767829696,-0.5901242675529329,-0.5115807019497373,-0.5186826394862346,-0.9862665922546436,0.6440823525244289,-1.1682312562117463,0
-0.6230716545900549,-0.021438967928685958,-1.0191604341750424,-0.6827395294470653,-0.6575364884226388,-0.3815051133549679,-0.848947097514011,0.0,-0.2194878738972706,-0.88489767829696,-0.15875473848314411,-0.0004826738984744764,-0.4029367125836023,0.9898746570750356,-0.2798671938214529,0.8559949022787887,0
-0.6230716545900549,0.3385845816050259,-1.233574480409742,-0.7511894554439149,0.27989789320860325,-0.5633529158027593,0.3056791104649422,0.0,0.49349702196672246,0.3548046185306811,-0.4009804476113192,-0.6138003075599898,-0.3103399710614964,1.3851029069409715,-0.2798671938214529,-1.1682312562117463,0
-0.6230716545900549,-0.6514801796126818,-0.518860992960744,-0.40893982545966706,-0.1888192976070178,0.22465422813766972,-1.0413847988438365,0.0,-0.39773409786326885,-0.88489767829696,1.2084522975583127,1.58392121306044,0.23366588538087554,1.1874887820080036,-0.2798671938214529,-1.1682312562117463,1
0.4972817167765908,0.3385845816050259,0.3030595176056037,0.2755594345088286,-1.168864332948771,-1.0482803889968693,-1.0028972585778715,0.0,0.8499894698987189,0.04487904432377084,0.42767978429631326,1.5328114102553139,1.7152137497345696,1.1084431320348165,-0.2798671938214529,0.8559949022787887,1
2.7379884595098822,0.24857869422159795,0.0529097969984544,0.8231588424836251,1.1747216211293343,1.19450917452589,-0.9644097183119064,0.0,-1.110718993727262,-0.5749721040900496,0.21408535668642664,-0.6138003075599898,0.6272020368498255,-0.8084138798149725,0.6440823525244289,-1.1682312562117463,0
1.6176350881432364,0.3385845816050259,0.2673238432331538,0.2755594345088286,1.1321109674188232,-1.4725919280417157,0.7290420533905584,0.0,-0.9324727697612636,1.98191388311696,-0.5720080142028654,-0.5115807019497373,-0.588130195627814,-1.0257894172412372,1.8760150809856049,-1.1682312562117463,0
0.4972817167765908,0.4285904689884539,0.2673238432331538,-0.2720399734659679,-0.6575364884226388,-1.8362875329372983,1.8836682613695117,0.0,1.562974365762712,0.04487904432377084,-0.6249632163030627,-0.15381208231385332,-0.6807269371499198,-0.9072209422814564,-0.8958335580520408,0.8559949022787887,0
0.4972817167765908,0.3385845816050259,0.19585249448825398,1.0285086204741738,-0.40187256615957284,0.6489657671825161,-0.8104595572480459,0.0,2.4542054855927034,-0.42000931698659455,-0.48130006036616385,-0.6138003075599898,-0.4839588614154449,-0.7096068173484885,-1.2038167401673348,-1.1682312562117463,0
-0.6230716545900549,0.3385845816050259,0.4460022150954033,0.9600586944773242,1.9417133879185324,0.7701976354810436,1.8451807211035465,0.0,1.562974365762712,-0.88489767829696,-0.5915178255029381,-0.4093610963394847,-0.5534064175570244,-1.0060280047479404,-0.8958335580520408,0.8559949022787887,0
-0.6230716545900549,-1.4615331660635336,0.8390946331923521,-0.7511894554439149,-1.296696294080304,-1.2301281914446607,1.7682056405716162,0.0,-0.5759803218292671,-1.039860465400415,3.267497512234165,-0.30714149072923214,0.6503512222303519,-0.5317541049088174,-0.8958335580520408,0.8559949022787887,1
-0.6230716545900549,0.15857280683817,0.7676232844474523,0.4124592865025277,0.6207831228926913,0.9520454379288349,0.6520669728586282,0.0,-0.7542265457952654,0.5097674056341363,0.3809322494279573,-0.6138003075599898,1.240655449433777,0.061088269890086394,0.336099170409135,0.8559949022787887,1
-0.6230716545900549,0.4285904689884539,0.5532092382127529,-1.0934390854281628,-0.8279791032646828,-0.6845847841012868,-0.3870966143224297,0.0,1.2064819178307156,-0.42000931698659455,-0.4818068087116203,5.16160740941928,0.30311344152245495,3.0648229688711988,-0.8958335580520408,0.8559949022787887,0
1.6176350881432364,0.3385845816050259,-1.233574480409742,0.07020965651827989,-1.4671389089223479,0.406502030585461,-0.4640716948543599,0.0,-0.5759803218292671,-0.5749721040900496,-0.3914789161340111,2.3505682551373344,-0.588130195627814,1.3258186694610812,0.9520655346397229,-1.1682312562117463,0
6.099048573609819,0.24857869422159795,2.7688210493046466,-0.6142896034502158,1.3451642359713782,-1.1695122572953969,0.34416665073090735,0.0,-0.5759803218292671,-0.11008374277968429,-0.30596513283823795,-0.6138003075599898,0.3146880342127182,0.7329762946621774,0.336099170409135,-1.1682312562117463,0
-0.6230716545900549,0.15857280683817,0.1243811457433542,0.9600586944773242,0.32250854691911424,1.5582047794214726,-0.848947097514011,0.0,1.6520974777457111,-0.88489767829696,0.9571051182119219,-0.2049218851189796,3.1967616140882633,0.8910675946085517,-1.5117999222826288,-1.1682312562117463,1
-0.6230716545900549,0.3385845816050259,2.1613145849729984,-0.1351401214722688,1.5582175045239333,0.4671179647347248,0.34416665073090735,0.0,0.22612768601772507,-0.88489767829696,-0.40718811484316053,-0.6138003075599898,-0.7038761225304464,-1.0060280047479404,-0.8958335580520408,0.8559949022787887,0
